	CorsikaId	px	py	pz	x	y	t	shower_id	prm_id	prm_energy	prm_theta	prm_phi
1736980	1.0	0.000520627	-0.00010918600000000001	0.00583791	158.226	343.505	370627.0	2221.0	1	218.575	0.0	0.0
1736981	1.0	-0.00137781	0.000554769	0.000624949	-2841.37	-561.596	373331.0	2221.0	1	218.575	0.0	0.0
1736982	1.0	-0.000602576	0.00150721	0.0177117	-70.8708	49.2963	370588.0	2221.0	1	218.575	0.0	0.0
1736983	1.0	0.000105116	0.0007143589999999999	0.00305031	-37.4206	45.5509	370593.0	2221.0	1	218.575	0.0	0.0
1736984	1.0	0.000168413	0.00100529	0.00320938	-20.4095	87.881	370609.0	2221.0	1	218.575	0.0	0.0
1736985	1.0	0.00018590799999999998	-0.000163013	0.000469419	21.2469	-3.22517	370642.0	2221.0	1	218.575	0.0	0.0
1736986	1.0	3.8144899999999995e-05	0.0006192680000000001	0.00579678	-24.925	55.57899999999999	370586.0	2221.0	1	218.575	0.0	0.0
1736987	1.0	3.8800799999999996e-05	-2.3876599999999998e-05	0.000290397	-5.57881	35.9178	370592.0	2221.0	1	218.575	0.0	0.0
1736988	1.0	-3.8259899999999996e-05	-8.16267e-05	0.000254837	-30.023000000000003	14.9014	370610.0	2221.0	1	218.575	0.0	0.0
1736989	1.0	0.000643395	-8.491549999999999e-05	0.00173149	-15.185	53.186099999999996	370592.0	2221.0	1	218.575	0.0	0.0
1736990	1.0	3.23991e-05	3.21411e-05	0.000340509	-14.941199999999998	53.8085	370589.0	2221.0	1	218.575	0.0	0.0
1736991	1.0	7.425989999999999e-06	1.8286700000000002e-05	0.00016217	-14.964	53.8512	370589.0	2221.0	1	218.575	0.0	0.0
1736992	3.0	0.00199191	0.00393111	0.030220999999999998	-14.957699999999999	53.8552	370589.0	2221.0	1	218.575	0.0	0.0
1736993	1.0	-0.00130202	0.0006286330000000001	0.011618	-96.5318	-117.387	370630.0	2221.0	1	218.575	0.0	0.0
1736994	1.0	-0.00036499	-0.000626535	0.0425145	-58.6123	-93.6773	370580.0	2221.0	1	218.575	0.0	0.0
1736995	1.0	0.00021113	-0.00291438	0.0882208	-23.847399999999997	-150.59799999999998	370584.0	2221.0	1	218.575	0.0	0.0
1736996	1.0	0.000256482	-0.00207469	0.0336089	-16.4029	-227.22400000000002	370596.0	2221.0	1	218.575	0.0	0.0
1736997	1.0	7.9442e-05	-7.41048e-06	6.32464e-05	-50.706199999999995	60.6241	370976.0	2221.0	1	218.575	0.0	0.0
1736998	1.0	0.000227037	-0.00012476700000000002	0.00130131	44.6955	-235.28599999999997	370616.0	2221.0	1	218.575	0.0	0.0
1736999	3.0	0.00074425	0.000156294	0.00132256	25.3995	-243.325	370614.0	2221.0	1	218.575	0.0	0.0
1737000	1.0	-0.000335411	-0.00100881	0.00236429	25.1302	-243.62599999999998	370614.0	2221.0	1	218.575	0.0	0.0
1737001	1.0	0.00145121	0.000365056	0.014411199999999999	19.6954	-203.206	370601.0	2221.0	1	218.575	0.0	0.0
1737002	1.0	0.00156815	-0.000447821	0.024376	10.4892	-212.421	370598.0	2221.0	1	218.575	0.0	0.0
1737003	1.0	7.10804e-06	-3.70781e-06	0.000129565	8.89984	-211.4	370598.0	2221.0	1	218.575	0.0	0.0
1737004	1.0	7.691e-05	-0.000126381	0.00176453	7.58168	-214.57299999999998	370598.0	2221.0	1	218.575	0.0	0.0
1737005	1.0	5.68375e-05	-7.75091e-05	0.000469038	8.64794	-216.396	370599.0	2221.0	1	218.575	0.0	0.0
1737006	3.0	0.0018401	-0.00436645	0.0233002	8.55138	-216.373	370599.0	2221.0	1	218.575	0.0	0.0
1737007	1.0	0.00267749	-0.00406358	0.0265507	8.55916	-216.335	370599.0	2221.0	1	218.575	0.0	0.0
1737008	1.0	-0.000104195	7.31702e-05	0.00045643400000000003	-88.0016	-94.1141	370651.0	2221.0	1	218.575	0.0	0.0
1737009	1.0	-7.56928e-05	0.000740153	0.00393024	47.82020000000001	353.459	370696.0	2221.0	1	218.575	0.0	0.0
1737010	1.0	-0.000511199	-0.00021564599999999997	0.01608	-72.9588	-49.4008	370581.0	2221.0	1	218.575	0.0	0.0
1737011	1.0	0.00055638	-0.00046424199999999996	0.00324076	126.37799999999999	-94.8978	370636.0	2221.0	1	218.575	0.0	0.0
1737012	1.0	0.00165787	-1.2218499999999998e-05	0.00272195	517.385	-6.9821	370965.0	2221.0	1	218.575	0.0	0.0
1737013	1.0	-0.0008214030000000001	-0.000697001	0.00338999	-62.866400000000006	-24.6481	370624.0	2221.0	1	218.575	0.0	0.0
1737014	1.0	0.00163473	0.00256383	0.0099595	201.078	275.02099999999996	370682.0	2221.0	1	218.575	0.0	0.0
1737015	1.0	-0.00135668	-0.00426702	0.00703185	-198.155	-588.943	371166.0	2221.0	1	218.575	0.0	0.0
1737016	1.0	-0.00017570900000000002	-0.0006985139999999999	0.00141124	674.6080000000001	-533.235	371238.0	2221.0	1	218.575	0.0	0.0
1737017	1.0	-0.0005106469999999999	0.000440852	0.012249600000000001	-77.7372	72.6281	370584.0	2221.0	1	218.575	0.0	0.0
1737018	1.0	0.000497216	7.69191e-05	0.000144677	-19.3489	260.632	371157.0	2221.0	1	218.575	0.0	0.0
1737019	1.0	-0.00233929	-0.00046791300000000003	0.00992182	-330.348	-4.4134899999999995	370669.0	2221.0	1	218.575	0.0	0.0
1737020	1.0	-0.00126985	-3.5451300000000004e-05	0.132145	-33.426	-0.199418	370578.0	2221.0	1	218.575	0.0	0.0
1737021	1.0	0.000309621	0.0006986539999999999	0.00140354	462.81	-223.887	370958.0	2221.0	1	218.575	0.0	0.0
1737022	1.0	-0.00268492	0.000336135	0.0041264	-603.688	51.4291	371089.0	2221.0	1	218.575	0.0	0.0
1737023	1.0	-0.000805852	3.28842e-05	0.048518599999999995	-46.467600000000004	1.4944799999999998	370578.0	2221.0	1	218.575	0.0	0.0
1737024	1.0	-0.00283589	0.00353505	0.0768701	-81.4624	80.6542	370587.0	2221.0	1	218.575	0.0	0.0
1737025	1.0	-0.000279478	0.00104733	0.00540058	-94.0099	267.871	370662.0	2221.0	1	218.575	0.0	0.0
1737026	1.0	4.7266800000000006e-05	-3.88978e-05	0.000280071	-216.403	268.738	370873.0	2221.0	1	218.575	0.0	0.0
1737027	1.0	0.000202045	-0.00396348	0.023631799999999998	30.8381	-440.676	370694.0	2221.0	1	218.575	0.0	0.0
1737028	1.0	-0.000298794	-0.0005890019999999999	0.00012873	-497.37699999999995	-78.4774	370918.0	2221.0	1	218.575	0.0	0.0
1737029	3.0	0.00039374300000000006	-0.00358938	0.00696466	-470.79900000000004	-19.8926	370740.0	2221.0	1	218.575	0.0	0.0
1737030	1.0	-2.8416599999999998e-05	3.9542e-06	0.000118732	-688.972	-7.7697600000000016	371527.0	2221.0	1	218.575	0.0	0.0
1737031	1.0	0.00061834	0.000612007	0.000320024	87.5807	-37.6286	371223.0	2221.0	1	218.575	0.0	0.0
