	CorsikaId	px	py	pz	x	y	t	shower_id	prm_id	prm_energy	prm_theta	prm_phi
344304	1.0	-1.57348e-05	3.05547e-05	0.00768319	-6.377769999999999	12.0026	370577.0	445.0	1	638.113	0.0	0.0
344305	1.0	-0.000223723	0.0005468059999999999	0.015515799999999998	-46.0035	-35.1823	370582.0	445.0	1	638.113	0.0	0.0
344306	1.0	-1.29908e-05	2.7882600000000003e-05	0.000790821	-47.2213	-35.153400000000005	370582.0	445.0	1	638.113	0.0	0.0
344307	1.0	-0.00069833	0.000499685	0.00102051	-109.833	-1.01291	370665.0	445.0	1	638.113	0.0	0.0
344308	1.0	-0.00014435700000000001	9.113860000000001e-05	0.000403717	-84.05120000000001	-22.038	370607.0	445.0	1	638.113	0.0	0.0
344309	1.0	-2.7435500000000002e-05	0.00034832900000000003	0.000147902	-118.603	731.6610000000001	372283.0	445.0	1	638.113	0.0	0.0
344310	1.0	-4.5695900000000004e-05	5.21139e-05	0.000399614	-96.40100000000001	7.269819999999999	370605.0	445.0	1	638.113	0.0	0.0
344311	1.0	-0.00018590299999999999	0.00012633700000000002	0.00170184	-94.3726	-12.914100000000001	370597.0	445.0	1	638.113	0.0	0.0
344312	1.0	-0.000212161	0.000288228	0.00029753799999999997	-104.861	121.338	370768.0	445.0	1	638.113	0.0	0.0
344313	1.0	-3.86404e-05	-8.10205e-05	0.000102258	-45.407700000000006	4.56841	370813.0	445.0	1	638.113	0.0	0.0
344314	1.0	2.87255e-06	-4.96608e-05	0.00015899	-73.8481	-170.546	370627.0	445.0	1	638.113	0.0	0.0
344315	1.0	-0.000651245	0.000298759	0.00354532	-140.055	-21.4746	370617.0	445.0	1	638.113	0.0	0.0
344316	1.0	-0.0013525	-0.000601675	0.016875900000000003	-87.15799999999999	-86.24459999999999	370589.0	445.0	1	638.113	0.0	0.0
344317	1.0	-0.00212032	-0.00169448	0.0125321	-128.886	-126.05	370618.0	445.0	1	638.113	0.0	0.0
344318	1.0	0.00230465	0.00338083	0.00568937	572.515	699.177	371361.0	445.0	1	638.113	0.0	0.0
344319	1.0	-0.00200767	-0.000335624	0.013235299999999998	-92.9207	130.148	370609.0	445.0	1	638.113	0.0	0.0
344320	1.0	-0.000133454	0.000154773	0.000267418	-777.841	-67.5512	372118.0	445.0	1	638.113	0.0	0.0
344321	1.0	0.000623451	-0.000575645	0.0143547	49.668800000000005	14.1479	370587.0	445.0	1	638.113	0.0	0.0
344322	1.0	-0.0006783080000000001	-0.000260165	0.00206657	-391.147	-134.62	370816.0	445.0	1	638.113	0.0	0.0
344323	1.0	0.00011611399999999999	-8.90359e-05	8.233430000000001e-05	135.006	-8.54257	370801.0	445.0	1	638.113	0.0	0.0
344324	1.0	4.2291400000000006e-05	-6.695139999999999e-06	0.00038146400000000003	102.44200000000001	-33.739000000000004	370591.0	445.0	1	638.113	0.0	0.0
344325	1.0	-0.000311539	0.000109989	0.00335604	62.26689999999999	-37.1742	370599.0	445.0	1	638.113	0.0	0.0
344326	1.0	0.00875404	0.00100278	0.133072	95.2437	0.665867	370588.0	445.0	1	638.113	0.0	0.0
344327	1.0	-0.000227475	-4.70568e-05	0.00708114	-11.2895	-3.21468	370578.0	445.0	1	638.113	0.0	0.0
344328	1.0	0.000306465	-0.000150781	0.000293002	197.273	-117.633	370904.0	445.0	1	638.113	0.0	0.0
