	CorsikaId	px	py	pz	x	y	t	shower_id	prm_id	prm_energy	prm_theta	prm_phi
2178531	1.0	-0.00061002	0.000995019	0.00151604	110.1	-16.8936	370941.0	2835.0	1	128.607	0.0	0.0
2178532	1.0	0.000126334	0.000316782	0.00461544	42.84310000000001	122.068	370594.0	2835.0	1	128.607	0.0	0.0
2178533	1.0	-3.70115e-05	0.00030040599999999997	0.000604072	52.03	1022.79	370987.0	2835.0	1	128.607	0.0	0.0
2178534	1.0	-0.00140169	0.0100452	0.0262778	-110.786	1875.29	371696.0	2835.0	1	128.607	0.0	0.0
2178535	1.0	9.97832e-05	0.00127118	0.00804806	-102.647	0.44482700000000003	370625.0	2835.0	1	128.607	0.0	0.0
2178536	1.0	1.4728e-05	-0.000202815	6.263e-05	-488.337	-83.1223	372374.0	2835.0	1	128.607	0.0	0.0
2178537	1.0	0.00018078200000000002	0.00129542	0.00130081	3031.66	1288.51	374444.0	2835.0	1	128.607	0.0	0.0
2178538	1.0	-2.04208e-05	-9.55949e-05	0.00034969900000000003	-160.72799999999998	80.274	371056.0	2835.0	1	128.607	0.0	0.0
2178539	1.0	-0.00365854	0.00503294	0.0473458	-163.725	278.26599999999996	370660.0	2835.0	1	128.607	0.0	0.0
2178540	1.0	8.51642e-05	6.81347e-05	0.0006705869999999999	202.75900000000001	101.969	370635.0	2835.0	1	128.607	0.0	0.0
2178541	1.0	0.0007681519999999999	-0.00107666	0.0039021	280.281	14.431099999999999	370726.0	2835.0	1	128.607	0.0	0.0
2178542	1.0	-2.62901e-05	1.35145e-05	0.000184173	121.165	112.838	370619.0	2835.0	1	128.607	0.0	0.0
2178543	1.0	-0.000144929	7.96409e-05	0.00062891	116.777	115.08	370623.0	2835.0	1	128.607	0.0	0.0
2178544	2.0	-0.0009053389999999999	0.00026011599999999996	0.00277774	107.012	114.757	370645.0	2835.0	1	128.607	0.0	0.0
2178545	1.0	-0.000243067	3.94405e-05	0.00010512399999999999	-32.9561	287.069	371020.0	2835.0	1	128.607	0.0	0.0
2178546	1.0	0.000138856	-0.000210003	0.0243285	-19.791800000000002	-79.9294	370579.0	2835.0	1	128.607	0.0	0.0
